match_id,over_id,ball_id,runs_scored,innings_no
335998,2,7,1,1
335998,3,1,2,1
335998,3,1,0,2
335998,3,2,6,1
335998,3,2,4,2
335998,3,3,0,1
335998,3,3,0,2
335998,3,4,0,1
335998,3,4,1,2
335998,3,5,0,1
335998,3,5,0,2
335998,3,6,0,1
335998,3,7,0,2
335998,4,1,1,1
335998,4,1,1,2
335998,4,2,0,1
335998,4,2,4,2
335998,4,3,4,1
335998,4,3,0,2
335998,4,4,0,1
335998,4,4,0,2
335998,4,5,0,1
335998,4,5,0,2
335998,4,6,1,1
335998,4,6,0,2
335998,4,7,0,2
335998,5,1,0,1
335998,5,1,4,2
335998,5,2,0,1
335998,5,2,1,2
335998,5,3,0,1
335998,5,3,0,2
335998,5,4,4,1
335998,5,4,4,2
335998,5,5,4,1
335998,5,5,1,2
335998,5,6,4,1
335998,5,6,0,2
335998,6,1,0,1
335998,6,1,4,2
335998,6,2,1,1
335998,6,2,4,2
335998,6,3,4,1
335998,6,3,0,2
335998,6,4,6,1
335998,6,4,1,2
335998,6,5,0,1
335998,6,5,0,2
335998,6,6,0,1
335998,6,6,0,2
335998,7,1,0,1
335998,7,1,2,2
335998,7,2,0,1
335998,7,2,0,2
335998,7,3,0,1
335998,7,3,1,2
335998,7,4,0,1
335998,7,4,6,2
335998,7,5,0,1
335998,7,5,1,2
335998,7,6,0,2
335998,7,7,1,1
335998,8,1,1,1
335998,8,1,1,2
335998,8,2,0,1
335998,8,2,1,2
335998,8,3,0,1
335998,8,3,6,2
335998,8,4,0,1
335998,8,4,0,2
335998,8,5,0,1
335998,8,5,1,2
335998,8,6,1,1
335998,8,7,1,2
335998,9,1,0,1
335998,9,1,0,2
335998,9,2,1,1
335998,9,2,0,2
335998,9,3,0,1
335998,9,3,4,2
335998,9,4,1,2
335998,9,5,0,1
335998,9,5,0,2
335998,9,6,1,1
335998,9,6,1,2
335998,9,7,1,1
335998,10,1,1,1
335998,10,1,1,2
335998,10,2,0,1
335998,10,2,1,2
335998,10,3,0,1
335998,10,3,0,2
335998,10,4,0,1
335998,10,4,1,2
335998,10,5,1,1
335998,10,5,1,2
335998,10,6,1,1
335998,10,6,1,2
335998,11,1,1,1
335998,11,1,0,2
335998,11,2,1,1
335998,11,2,0,2
335998,11,3,0,1
335998,11,3,1,2
335998,11,4,0,1
335998,11,4,2,2
335998,11,5,1,1
335998,11,5,0,2
335998,11,6,0,1
335998,11,6,1,2
335998,12,1,0,1
335998,12,1,1,2
335998,12,2,1,1
335998,12,2,1,2
335998,12,3,1,1
335998,12,3,1,2
335998,12,4,0,1
335998,12,4,4,2
335998,12,5,1,1
335998,12,5,1,2
335998,12,6,0,1
335998,12,6,1,2
335998,13,1,2,1
335998,13,1,1,2
335998,13,2,4,1
335998,13,2,0,2
335998,13,3,1,1
335998,13,3,2,2
335998,13,4,0,1
335998,13,4,1,2
335998,13,5,1,1
335998,13,5,0,2
335998,13,6,0,1
335998,13,6,0,2
335998,14,1,1,1
335998,14,1,0,2
335998,14,2,0,1
335998,14,2,6,2
335998,14,3,2,1
335998,14,3,1,2
335998,14,4,1,1
335998,14,4,1,2
335998,14,5,1,1
335998,14,5,1,2
335998,14,6,0,1
335998,14,6,2,2
335998,15,1,4,1
335998,15,1,1,2
335998,15,2,1,1
335998,15,2,1,2
335998,15,3,1,1
335998,15,3,2,2
335998,15,4,0,1
335998,15,4,4,2
335998,15,5,4,1
335998,15,5,4,2
335998,15,6,2,1
335998,15,6,2,2
335998,16,1,1,1
335998,16,1,2,2
335998,16,2,1,1
335998,16,3,0,1
335998,16,3,2,2
335998,16,4,6,2
335998,16,5,0,1
335998,16,5,1,2
335998,16,6,0,1
335998,16,6,1,2
335998,16,7,0,1
335998,16,7,1,2
335998,17,1,6,1
335998,17,1,4,2
335998,17,2,1,1
335998,17,2,1,2
335998,17,3,1,1
335998,17,3,1,2
335998,17,4,0,1
335998,17,4,0,2
335998,17,5,1,1
335998,17,5,1,2
335998,17,6,0,1
335998,17,6,6,2
335998,17,7,1,1
335998,18,1,2,1
335998,18,2,0,1
335998,18,3,1,1
335998,18,4,1,1
335998,18,5,1,1
335998,18,6,2,1
335998,19,1,1,1
335998,19,2,0,1
335998,19,3,1,1
335998,19,4,1,1
335998,19,5,4,1
335998,19,6,1,1
335998,20,1,4,1
335998,20,2,4,1
335998,20,3,1,1
335998,20,4,1,1
335998,20,6,0,1
335998,20,7,2,1
335999,1,1,0,1
335999,1,1,0,2
335999,1,2,4,1
335999,1,2,4,2
335999,1,3,0,1
335999,1,3,4,2
335999,1,4,1,1
335999,1,4,0,2
335999,1,5,1,2
335999,1,6,0,1
335999,1,6,1,2
335999,1,7,0,1
335999,2,1,0,1
335999,2,1,1,2
335999,2,2,0,1
335999,2,2,4,2
335999,2,3,4,1
335999,2,3,0,2
335999,2,4,0,1
335999,2,4,1,2
335999,2,5,0,1
335999,2,5,0,2
335999,2,6,4,1
335999,2,6,4,2
335999,3,1,0,1
335999,3,1,0,2
335999,3,2,0,1
335999,3,2,4,2
335999,3,3,0,1
335999,3,3,1,2
335999,3,4,0,1
335999,3,4,0,2
335999,3,5,0,1
335999,3,5,4,2
335999,3,6,0,1
335999,3,6,0,2
335999,4,1,0,1
335999,4,1,0,2
335999,4,2,3,1
335999,4,2,0,2
335999,4,3,0,1
335999,4,3,4,2
335999,4,4,0,1
335999,4,4,4,2
335999,4,5,0,1
335999,4,5,0,2
335999,4,6,0,1
335999,4,6,0,2
335999,5,1,1,1
335999,5,1,0,2
335999,5,2,0,1
335999,5,2,1,2
335999,5,3,0,1
335999,5,3,0,2
335999,5,4,2,2
335999,5,5,1,1
335999,5,5,6,2
335999,5,6,1,1
335999,5,6,1,2
335999,5,7,0,1
335999,6,1,0,1
335999,6,1,4,2
335999,6,2,4,1
335999,6,2,0,2
335999,6,3,0,1
335999,6,3,0,2
335999,6,4,0,1
335999,6,4,6,2
335999,6,5,0,1
335999,6,6,0,1
335999,6,6,1,2
335999,6,7,0,1
335999,6,7,0,2
335999,7,1,0,1
335999,7,1,1,2
335999,7,2,1,1
335999,7,2,0,2
335999,7,3,1,1
335999,7,3,6,2
335999,7,4,1,1
335999,7,4,6,2
335999,7,5,1,1
335999,7,5,4,2
335999,7,6,4,1
335999,7,6,6,2
335999,8,1,4,1
335999,8,1,1,2
335999,8,2,1,1
335999,8,2,1,2
335999,8,3,1,1
335999,8,3,4,2
335999,8,4,0,1
335999,8,5,1,1
335999,8,5,1,2
335999,8,6,0,1
335999,8,6,6,2
335999,8,7,0,2
335999,9,1,0,1
335999,9,1,1,2
335999,9,2,1,1
335999,9,2,1,2
335999,9,3,1,1
335999,9,3,1,2
335999,9,4,1,1
335999,9,4,4,2
335999,9,5,1,1
335999,9,5,0,2
335999,9,6,1,1
335999,9,6,0,2
335999,10,1,0,1
335999,10,1,1,2
335999,10,2,1,1
335999,10,2,6,2
335999,10,3,4,1
335999,10,3,6,2
335999,10,4,1,1
335999,10,4,1,2
335999,10,5,0,1
335999,10,5,1,2
335999,10,6,1,1
335999,10,7,6,2
335999,11,1,0,1
335999,11,1,2,2
335999,11,2,1,1
335999,11,2,1,2
335999,11,3,0,1
335999,11,4,0,1
335999,11,4,6,2
335999,11,5,1,1
335999,11,5,1,2
335999,11,6,0,1
335999,11,6,0,2
335999,11,7,6,2
335999,11,8,0,2
335999,12,1,0,1
335999,12,1,0,2
335999,12,2,1,2
335999,12,3,0,1
335999,12,3,1,2
335999,12,4,2,1
335999,12,4,1,2
335999,12,5,1,1
335999,12,5,4,2
335999,12,6,0,1
335999,12,6,1,2
335999,12,7,0,1
335999,13,1,1,1
335999,13,2,4,1
335999,13,3,1,1
335999,13,4,1,1
335999,13,5,1,1
335999,13,6,0,1
335999,14,1,4,1
335999,14,2,6,1
335999,14,3,0,1
335999,14,4,4,1
335999,14,5,1,1
335999,14,6,0,1
335999,15,1,3,1
335999,15,2,4,1
335999,15,3,1,1
335999,15,4,1,1
335999,15,5,6,1
335999,15,6,0,1
335999,16,1,2,1
335999,16,2,0,1
335999,16,3,2,1
335999,16,4,2,1
335999,16,5,6,1
335999,16,6,2,1
335999,17,1,1,1
335999,17,2,0,1
335999,17,3,6,1
335999,17,4,0,1
335999,17,5,1,1
335999,17,6,1,1
335999,17,7,0,1
335999,18,1,1,1
335999,18,2,1,1
335999,18,3,6,1
335999,18,4,2,1
335999,18,5,1,1
335999,18,6,0,1
335999,19,1,1,1
335999,19,2,0,1
335999,19,3,4,1
335999,19,4,4,1
335999,19,5,1,1
335999,19,6,1,1
335999,20,1,0,1
335999,20,2,1,1
335999,20,3,0,1
335999,20,4,4,1
335999,20,5,0,1
335999,20,6,0,1
336000,1,1,0,1
336000,1,1,1,2
336000,1,2,1,1
336000,1,2,0,2
336000,1,3,1,1
336000,1,3,0,2
336000,1,4,1,1
336000,1,4,0,2
336000,1,5,4,1
336000,1,5,0,2
336000,1,6,1,1
336000,1,6,0,2
336000,2,1,0,2
336000,2,2,0,1
336000,2,2,0,2
336000,2,3,1,1
336000,2,3,2,2
336000,2,4,0,1
336000,2,4,3,2
336000,2,5,0,1
336000,2,5,4,2
336000,2,6,0,1
336000,2,6,0,2
336000,2,7,0,1
336000,3,1,0,1
336000,3,1,0,2
336000,3,2,1,1
336000,3,2,0,2
336000,3,3,0,1
336000,3,3,4,2
336000,3,4,4,1
336000,3,4,4,2
336000,3,5,0,1
336000,3,5,1,2
336000,3,6,0,1
336000,3,6,0,2
336000,4,1,1,1
336000,4,1,0,2
336000,4,2,0,1
336000,4,2,0,2
336000,4,3,4,1
336000,4,3,1,2
336000,4,4,4,1
336000,4,4,4,2
336000,4,5,1,1
336000,4,5,4,2
336000,4,6,4,2
336000,4,7,1,1
336000,5,1,4,1
336000,5,1,1,2
336000,5,2,1,1
336000,5,2,0,2
336000,5,3,1,1
336000,5,3,0,2
336000,5,4,1,1
336000,5,4,0,2
336000,5,5,4,1
336000,5,5,4,2
336000,5,6,0,1
336000,5,6,4,2
336000,6,1,0,1
336000,6,1,2,2
336000,6,2,0,1
336000,6,2,4,2
336000,6,3,4,1
336000,6,3,1,2
336000,6,4,0,1
336000,6,4,1,2
336000,6,5,1,1
336000,6,5,0,2
336000,6,6,0,1
336000,6,6,4,2
336000,7,1,0,1
336000,7,1,0,2
336000,7,2,1,1
336000,7,2,1,2
336000,7,3,0,1
336000,7,3,1,2
336000,7,4,2,1
336000,7,4,4,2
336000,7,5,0,1
336000,7,5,1,2
336000,7,6,0,2
336000,7,7,4,1
336000,8,1,0,1
336000,8,2,1,1
336000,8,2,1,2
336000,8,3,1,1
336000,8,3,1,2
336000,8,4,1,1
336000,8,4,2,2
336000,8,5,1,1
336000,8,5,1,2
336000,8,6,0,1
336000,8,7,0,2
336000,8,8,1,2
336000,9,1,0,1
336000,9,1,0,2
336000,9,2,0,1
336000,9,2,0,2
336000,9,3,1,1
336000,9,3,1,2
336000,9,4,1,1
336000,9,4,4,2
336000,9,5,0,1
336000,9,5,0,2
336000,9,6,0,1
336000,9,6,0,2
336000,10,1,2,1
336000,10,1,1,2
336000,10,2,2,1
336000,10,2,1,2
336000,10,3,4,1
336000,10,3,0,2
336000,10,4,1,1
336000,10,4,4,2
336000,10,5,0,1
336000,10,5,0,2
336000,10,6,0,1
336000,10,6,0,2
336000,11,1,6,1
336000,11,1,4,2
336000,11,2,1,1
336000,11,2,0,2
336000,11,3,0,1
336000,11,4,0,1
336000,11,4,2,2
336000,11,5,4,1
336000,11,5,0,2
336000,11,6,1,1
336000,11,6,1,2
336000,11,7,0,2
336000,12,1,1,1
336000,12,1,2,2
336000,12,2,4,1
336000,12,2,6,2
336000,12,3,0,1
336000,12,3,0,2
336000,12,4,1,1
336000,12,4,2,2
336000,12,5,1,1
336000,12,5,0,2
336000,12,6,0,1
336000,12,6,1,2
336000,12,7,2,2
336000,13,1,0,1
336000,13,1,0,2
336000,13,2,4,1
336000,13,2,0,2
336000,13,3,0,1
336000,13,3,0,2
336000,13,4,1,1
336000,13,4,4,2
336000,13,5,0,1
336000,13,5,1,2
336000,13,6,1,1
336000,13,6,6,2
336000,14,1,0,1
336000,14,1,0,2
336000,14,2,1,1
336000,14,3,1,2
336000,14,4,0,1
336000,14,4,1,2
336000,14,5,1,1
336000,14,5,1,2
336000,14,6,0,1
336000,14,6,1,2
336000,14,7,1,1
336000,14,7,0,2
336000,15,1,1,1
336000,15,1,0,2
336000,15,2,1,1
336000,15,2,1,2
336000,15,3,0,1
336000,15,3,1,2
336000,15,4,4,1
336000,15,4,0,2
336000,15,5,1,1
336000,15,5,1,2
336000,15,6,0,1
336000,15,6,1,2
336000,16,1,1,1
336000,16,1,1,2
336000,16,2,2,1
336000,16,2,1,2
336000,16,3,0,1
336000,16,3,6,2
336000,16,4,6,1
336000,16,4,1,2
336000,16,5,4,1
336000,16,5,0,2
336000,16,6,1,1
336000,16,6,1,2
336000,17,1,1,1
336000,17,1,3,2
336000,17,2,4,2
336000,17,3,1,1
336000,17,3,1,2
336000,17,4,0,1
336000,17,4,0,2
336000,17,5,1,1
336000,17,5,0,2
336000,17,6,1,1
336000,17,6,1,2
336000,17,7,1,1
336000,18,1,2,1
336000,18,1,4,2
336000,18,2,1,1
336000,18,2,0,2
336000,18,3,4,1
336000,18,3,1,2
336000,18,4,4,1
336000,18,4,1,2
336000,18,5,0,1
336000,18,5,1,2
336000,18,6,0,1
336000,18,6,4,2
336000,18,7,0,2
336000,19,1,2,1
336000,19,1,0,2
336000,19,2,1,1
336000,19,2,1,2
336000,19,3,4,1
336000,19,3,0,2
336000,19,4,1,1
336000,19,4,0,2
336000,19,5,1,1
336000,19,5,1,2
336000,19,6,4,1
336000,19,6,1,2
336000,20,1,1,1
336000,20,1,0,2
336000,20,2,2,1
336000,20,2,0,2
336000,20,3,0,1
336000,20,3,4,2
336000,20,4,1,1
336000,20,5,1,1
336000,20,6,1,1
336001,1,1,1,1
336001,1,1,1,2
336001,1,2,0,1
336001,1,3,0,1
336001,1,3,0,2
336001,1,4,0,1
336001,1,4,1,2
336001,1,5,0,1
336001,1,5,0,2
336001,1,6,0,1
336001,1,7,1,2
336001,1,8,1,2
336001,2,1,0,1
336001,2,1,1,2
336001,2,2,1,1
336001,2,2,0,2
336001,2,3,0,1
336001,2,3,0,2
336001,2,4,4,1
336001,2,4,4,2
336001,2,5,1,1
336001,2,5,0,2
336001,2,6,4,1
336001,2,6,1,2
336001,3,1,1,1
336001,3,1,0,2
336001,3,2,1,1
336001,3,2,1,2
336001,3,3,0,1
336001,3,3,0,2
336001,3,4,0,2
336001,3,5,0,1
336001,3,5,0,2
336001,3,6,0,2
336001,3,7,2,1
336001,3,8,1,1
336001,4,1,0,1
336001,4,1,0,2
336001,4,2,0,1
336001,4,2,2,2
336001,4,3,0,1
336001,4,3,1,2
336001,4,4,0,1
336001,4,4,4,2
336001,4,5,4,1
336001,4,5,0,2
336001,4,6,0,1
336001,4,6,0,2
336001,5,1,0,1
336001,5,1,0,2
336001,5,2,0,1
336001,5,2,6,2
336001,5,3,0,1
336001,5,3,1,2
336001,5,4,1,1
336001,5,4,1,2
336001,5,5,1,1
336001,5,5,0,2
336001,5,6,1,1
336001,5,6,4,2
336001,6,1,1,1
336001,6,1,2,2
336001,6,2,4,1
336001,6,2,0,2
336001,6,3,0,1
336001,6,3,4,2
336001,6,4,4,1
336001,6,4,1,2
336001,6,5,0,1
336001,6,5,0,2
336001,6,6,1,1
336001,6,6,6,2
336001,7,1,0,1
336001,7,1,1,2
336001,7,2,6,1
336001,7,2,1,2
336001,7,3,0,1
336001,7,3,1,2
336001,7,4,1,1
336001,7,5,0,1
336001,7,5,4,2
336001,7,6,0,1
336001,7,6,1,2
336001,7,8,1,2
336001,8,1,1,1
336001,8,1,4,2
336001,8,2,1,1
336001,8,2,1,2
336001,8,3,2,1
336001,8,3,2,2
336001,8,4,1,1
336001,8,4,1,2
336001,8,5,2,1
336001,8,5,4,2
336001,8,6,0,1
336001,8,6,1,2
336001,9,1,1,1
336001,9,2,1,1
336001,9,2,0,2
336001,9,3,1,1
336001,9,3,1,2
336001,9,4,1,1
336001,9,4,4,2
336001,9,5,0,1
336001,9,5,1,2
336001,9,6,6,1
336001,9,6,0,2
336001,9,7,6,2
336001,10,1,1,1
336001,10,1,1,2
336001,10,2,1,1
336001,10,2,6,2
336001,10,3,1,1
336001,10,3,1,2
336001,10,4,1,1
336001,10,4,1,2
336001,10,5,1,1
336001,10,5,1,2
336001,10,6,0,1
336001,10,6,1,2
336001,11,1,0,1
336001,11,1,1,2
336001,11,2,1,1
336001,11,2,3,2
336001,11,3,4,1
336001,11,3,0,2
336001,11,4,1,1
336001,11,4,1,2
336001,11,5,1,1
336001,11,5,4,2
336001,11,6,0,1
336001,11,6,0,2
336001,12,1,1,1
336001,12,1,4,2
336001,12,2,1,1
336001,12,2,1,2
336001,12,3,1,1
336001,12,3,1,2
336001,12,4,6,1
336001,12,4,1,2
336001,12,5,1,1
336001,12,5,1,2
336001,12,6,1,1
336001,12,6,1,2
336001,13,1,0,1
336001,13,1,0,2
336001,13,2,1,1
336001,13,2,4,2
336001,13,3,2,1
336001,13,3,1,2
336001,13,4,0,1
336001,13,4,1,2
336001,13,5,0,1
336001,13,5,1,2
336001,13,6,0,1
336001,13,6,1,2
336001,14,1,1,1
336001,14,1,0,2
336001,14,2,0,1
336001,14,2,0,2
336001,14,3,1,1
336001,14,3,6,2
336001,14,4,1,1
336001,14,4,1,2
336001,14,5,3,1
336001,14,5,1,2
336001,14,6,2,1
336001,14,6,0,2
336001,15,1,0,1
336001,15,1,0,2
336001,15,2,0,1
336001,15,2,0,2
336001,15,3,4,1
336001,15,3,1,2
336001,15,4,4,1
336001,15,4,2,2
336001,15,5,0,1
336001,15,6,0,1
336001,15,6,1,2
336001,15,7,0,2
336001,16,1,6,1
336001,16,1,0,2
336001,16,2,6,1
336001,16,2,1,2
336001,16,3,0,1
336001,16,3,1,2
336001,16,4,1,1
336001,16,4,2,2
336001,16,5,1,1
336001,16,5,0,2
336001,16,6,0,1
336001,16,6,4,2
336001,17,1,1,1
336001,17,1,2,2
336001,17,2,4,1
336001,17,2,0,2
336001,17,3,0,1
336001,17,3,1,2
336001,17,4,4,1
336001,17,4,0,2
336001,17,5,1,1
336001,17,5,1,2
336001,17,6,6,1
336001,17,6,4,2
336001,18,1,1,1
336001,18,1,1,2
336001,18,2,1,1
336001,18,2,0,2
336001,18,3,1,1
336001,18,3,1,2
336001,18,4,4,1
336001,18,4,1,2
336001,18,5,1,1
336001,18,5,1,2
336001,18,6,0,1
336001,18,6,2,2
336001,19,1,1,2
336001,19,2,4,1
336001,19,2,1,2
336001,19,3,4,1
336001,19,3,4,2
336001,19,4,6,1
336001,19,4,0,2
336001,19,5,4,1
336001,19,5,1,2
336001,19,6,4,1
336001,19,6,1,2
336001,19,7,1,1
336001,20,1,0,1
336001,20,1,1,2
336001,20,2,4,1
336001,20,2,1,2
336001,20,3,6,1
336001,20,3,0,2
336001,20,4,4,1
336001,20,4,0,2
336001,20,5,0,1
336001,20,6,0,1
336002,1,1,1,1
336002,1,1,0,2
336002,1,2,4,1
336002,1,3,0,1
336002,1,3,0,2
336002,1,4,1,1
336002,1,5,0,1
336002,1,5,0,2
336002,1,6,0,1
336002,1,6,0,2
336002,1,7,4,2
336002,1,8,0,2
336002,2,1,0,1
336002,2,1,4,2
336002,2,2,1,1
336002,2,2,0,2
336002,2,3,4,1
336002,2,3,6,2
336002,2,4,4,1
336002,2,4,0,2
336002,2,5,0,1
336002,2,5,0,2
336002,2,6,0,1
336002,2,6,0,2
336002,3,1,0,1
336002,3,1,0,2
336002,3,2,0,1
336002,3,2,0,2
336002,3,3,1,1
336002,3,3,0,2
336002,3,4,0,1
336002,3,4,0,2
336002,3,5,6,1
336002,3,5,0,2
336002,3,6,0,1
336002,3,7,0,2
336002,4,1,0,1
336002,4,1,0,2
336002,4,2,1,1
336002,4,2,4,2
336002,4,3,4,2
336002,4,4,4,1
336002,4,4,0,2
336002,4,5,0,1
336002,4,5,0,2
336002,4,6,4,1
336002,4,6,0,2
336002,4,7,1,1
336002,5,1,0,1
336002,5,1,0,2
336002,5,2,0,1
336002,5,2,4,2
336002,5,3,4,1
336002,5,3,0,2
336002,5,4,0,1
336002,5,4,0,2
336002,5,5,0,1
336002,5,5,0,2
336002,5,6,1,1
336002,5,6,0,2
336002,6,1,1,1
336002,6,1,4,2
336002,6,2,1,1
336002,6,2,0,2
336002,6,3,0,1
336002,6,3,1,2
336002,6,4,0,1
336002,6,4,0,2
336002,6,5,0,1
336002,6,5,4,2
336002,6,6,0,1
336002,6,6,0,2
336002,7,1,0,1
336002,7,1,0,2
336002,7,2,1,1
336002,7,2,0,2
336002,7,3,1,1
336002,7,3,1,2
336002,7,4,0,1
336002,7,4,0,2
336002,7,5,0,1
336002,7,5,0,2
336002,7,6,1,1
336002,7,6,0,2
336002,8,1,0,1
336002,8,1,1,2
336002,8,2,0,1
336002,8,2,0,2
336002,8,3,0,1
336002,8,3,0,2
336002,8,4,1,1
336002,8,4,0,2
336002,8,5,1,1
336002,8,5,1,2
336002,8,6,0,1
336002,8,6,1,2
336002,9,1,1,1
336002,9,1,4,2
336002,9,2,4,1
336002,9,2,1,2
336002,9,3,1,1
336002,9,3,1,2
336002,9,4,0,1
336002,9,4,1,2
336002,9,5,0,1
336002,9,6,0,1
336002,9,6,4,2
336002,9,7,0,2
336002,10,1,0,1
336002,10,1,1,2
336002,10,2,1,1
336002,10,2,0,2
336002,10,3,0,1
336002,10,3,4,2
336002,10,4,0,1
336002,10,4,0,2
336002,10,5,0,1
336002,10,5,0,2
336002,10,6,4,1
336002,10,7,0,2
336002,11,1,1,1
336002,11,1,1,2
336002,11,2,4,1
336002,11,2,1,2
336002,11,3,1,1
336002,11,3,1,2
336002,11,4,1,1
336002,11,4,1,2
336002,11,5,0,1
336002,11,5,1,2
336002,11,6,4,1
336002,11,6,1,2
336002,12,1,1,1
336002,12,1,1,2
336002,12,2,1,1
336002,12,2,4,2
336002,12,3,0,1
336002,12,3,0,2
336002,12,4,1,1
336002,12,4,6,2
336002,12,5,0,1
336002,12,5,0,2
336002,12,6,0,1
336002,12,6,4,2
336002,13,1,0,1
336002,13,1,1,2
336002,13,2,1,1
336002,13,2,4,2
336002,13,3,0,1
336002,13,3,1,2
336002,13,4,1,1
336002,13,4,0,2
336002,13,5,1,1
336002,13,5,1,2
336002,13,6,0,1
336002,13,6,1,2
336002,14,1,0,1
336002,14,1,2,2
336002,14,2,0,1
336002,14,2,0,2
336002,14,3,0,1
336002,14,3,1,2
336002,14,4,0,1
336002,14,4,1,2
336002,14,5,0,1
336002,14,5,0,2
336002,14,6,0,1
336002,14,6,0,2
336002,15,1,4,1
336002,15,1,1,2
336002,15,2,1,1
336002,15,2,0,2
336002,15,3,1,1
336002,15,3,1,2
336002,15,4,4,1
336002,15,4,4,2
336002,15,5,0,1
336002,15,5,1,2
336002,15,6,0,1
336002,15,6,1,2
336002,16,1,1,1
336002,16,1,0,2
336002,16,2,1,1
336002,16,2,4,2
336002,16,3,1,2
336002,16,4,0,1
336002,16,4,4,2
336002,16,5,1,1
336002,16,5,1,2
336002,16,6,1,1
336002,16,6,1,2
336002,16,7,1,1
336002,17,1,1,1
336002,17,1,2,2
336002,17,2,0,1
336002,17,2,0,2
336002,17,3,1,1
336002,17,3,1,2
336002,17,4,0,2
336002,17,5,1,1
336002,17,5,1,2
336002,17,6,1,1
336002,17,6,2,2
336002,17,7,6,1
336002,17,7,1,2
336002,18,1,4,1
336002,18,1,1,2
336002,18,2,1,1
336002,18,2,1,2
336002,18,3,6,1
336002,18,3,1,2
336002,18,4,1,1
336002,18,4,0,2
336002,18,5,1,1
336002,18,5,0,2
336002,18,6,1,1
336002,18,6,0,2
336002,19,1,1,1
336002,19,1,0,2
336002,19,2,0,1
336002,19,2,0,2
336002,19,3,1,1
336002,19,3,4,2
336002,19,4,2,2
336002,19,5,0,1
336002,19,6,1,1
336002,19,7,1,1
336002,20,1,4,1
336002,20,2,1,1
336002,20,3,0,1
336002,20,4,4,1
336002,20,5,0,1
336002,20,7,0,1
336003,1,1,1,1
336003,1,1,0,2
336003,1,2,0,1
336003,1,2,4,2
336003,1,3,1,1
336003,1,3,0,2
336003,1,4,0,1
336003,1,4,2,2
336003,1,5,1,1
336003,1,5,0,2
336003,1,6,0,1
336003,1,6,1,2
336003,2,1,1,1
336003,2,1,0,2
336003,2,2,1,1
336003,2,2,0,2
336003,2,3,0,1
336003,2,3,4,2
336003,2,4,4,1
336003,2,4,1,2
336003,2,5,4,1
336003,2,5,1,2
336003,2,6,4,1
336003,2,6,4,2
336003,3,1,1,2
336003,3,2,1,1
336003,3,2,1,2
336003,3,3,0,1
336003,3,3,1,2
336003,3,4,4,1
336003,3,4,6,2
336003,3,5,0,1
336003,3,5,1,2
336003,3,6,4,1
336003,3,6,0,2
336003,3,7,0,1
336003,4,1,6,1
336003,4,1,6,2
336003,4,2,4,1
336003,4,2,0,2
336003,4,3,4,1
336003,4,3,0,2
336003,4,4,0,1
336003,4,4,1,2
336003,4,5,0,1
336003,4,5,6,2
336003,4,6,2,1
336003,4,6,0,2
336003,5,1,2,1
336003,5,1,4,2
336003,5,2,1,1
336003,5,2,0,2
336003,5,3,4,1
336003,5,3,1,2
336003,5,4,1,1
336003,5,4,1,2
336003,5,5,0,1
336003,5,5,0,2
336003,5,6,0,1
336003,5,6,0,2
336003,6,1,1,1
336003,6,1,0,2
336003,6,2,0,1
336003,6,2,1,2
336003,6,3,0,1
336003,6,3,0,2
336003,6,4,0,1
336003,6,4,4,2
336003,6,5,0,1
336003,6,5,1,2
336003,6,6,4,1
336003,6,6,1,2
336003,7,1,2,1
336003,7,1,1,2
336003,7,2,1,1
336003,7,2,0,2
336003,7,3,4,1
336003,7,3,1,2
336003,7,4,4,1
336003,7,4,0,2
336003,7,5,1,1
336003,7,5,1,2
336003,7,6,1,1
336003,7,6,1,2
336003,8,1,1,1
336003,8,1,0,2
336003,8,2,1,1
336003,8,2,1,2
336003,8,3,0,1
336003,8,3,1,2
336003,8,4,1,1
336003,8,4,1,2
336003,8,5,0,1
336003,8,5,1,2
336003,8,6,1,1
336003,8,6,1,2
336003,8,7,0,2
336003,9,1,0,1
336003,9,1,1,2
336003,9,2,0,1
336003,9,2,4,2
336003,9,3,2,1
336003,9,3,0,2
336003,9,4,1,1
336003,9,4,0,2
336003,9,5,1,1
336003,9,5,0,2
336003,9,6,0,1
336003,9,6,1,2
336003,10,1,4,1
336003,10,1,1,2
336003,10,2,2,1
336003,10,2,4,2
336003,10,3,4,1
336003,10,3,0,2
336003,10,4,0,1
336003,10,4,1,2
336003,10,5,1,1
336003,10,5,1,2
336003,10,6,1,1
336003,10,6,4,2
336003,11,1,2,1
336003,11,1,1,2
336003,11,2,6,1
336003,11,2,4,2
336003,11,3,1,1
336003,11,3,4,2
336003,11,4,1,1
336003,11,4,1,2
336003,11,5,1,1
336003,11,5,4,2
336003,11,6,0,1
336003,11,6,0,2
336003,12,1,1,1
336003,12,1,1,2
336003,12,2,1,1
336003,12,2,0,2
336003,12,3,4,1
336003,12,3,1,2
336003,12,4,1,1
336003,12,4,6,2
336003,12,5,2,1
336003,12,5,0,2
336003,12,6,2,1
336003,12,6,0,2
336003,13,1,1,1
336003,13,1,1,2
336003,13,2,4,1
336003,13,2,1,2
336003,13,3,1,1
336003,13,3,0,2
336003,13,4,0,1
336003,13,4,0,2
336003,13,5,0,1
336003,13,5,4,2
336003,13,6,0,1
336003,13,6,1,2
336003,14,1,1,1
336003,14,1,1,2
336003,14,2,6,1
336003,14,2,1,2
336003,14,3,1,1
336003,14,3,0,2
336003,14,4,6,1
